feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,clip1,clip2,gaind,gainf,cdel,cbyp,x0,y0,mod_ampl,ngain,nbfbk,ncgain,rate_gain,noise_attack,fbk,tfbk,resonator_attack,attack_time,decay_time,sustain_level,release_time,initial_level
0.01,0.01,0.5542399,0.01,-397.46918,149.02206,45.432533,-26.95026,-36.48345,-11.536664,-1.3252447,-16.823317,-30.473309,-20.823185,-1.6071895,-0.1972861,-19.818754,0.0016667134,0.0013288179,0.0012719705,0.0031069217,0.016722186,0.0050861365,0.001854272,0.010421505,0.25414106,1.0,0.3831581,0.014186569,671.94745,703.2817,0.039230872,0.4036179,0.868,0.176,0.138,0.198,6.776,5.529,0.755,0.046,0.767,0.989,0.821,0.623,0.817,0.135,0.887,0.236,0.444,0.23,0.426,0.711,3.773,0.618
0.01,0.01,0.5542486,0.01,-399.79544,150.82297,45.85774,-27.436829,-37.00676,-11.477726,-0.81133413,-16.441578,-30.540693,-21.1056,-1.7372242,-0.14052077,-19.813663,0.0016262663,0.001304206,0.0012639569,0.0031245672,0.016755253,0.0050823167,0.0018735486,0.010492441,0.25424844,1.0,0.38300523,0.014100531,647.38153,656.30817,0.039242096,0.40357375,0.563,0.777,0.102,0.992,2.582,3.513,0.422,0.018,0.446,0.306,0.814,0.774,0.705,0.282,0.844,0.883,0.34,0.2,0.495,0.719,3.699,0.713
0.01,0.01,0.55401796,0.01,-397.5095,148.96646,45.756912,-27.0201,-36.969967,-11.749903,-0.891977,-16.196497,-30.321117,-21.203882,-1.9906178,-0.20093468,-19.63165,0.0016882217,0.0013427383,0.0012851625,0.0031283943,0.016719967,0.005041744,0.0018180846,0.01037434,0.25401708,1.0,0.38328683,0.014216498,673.6951,707.16907,0.039219648,0.40374884,0.658,0.872,0.235,0.431,6.317,9.737,0.545,0.806,0.099,0.053,0.875,0.206,0.081,0.305,0.771,0.307,0.279,0.429,0.309,0.811,0.403,0.634
0.01,0.01,0.55423987,0.01,-400.15878,150.90724,45.54036,-27.070244,-36.409523,-11.557948,-1.588169,-17.138615,-30.567959,-20.679554,-1.4340867,-0.14044222,-19.843573,0.0016787036,0.0013459402,0.0012923317,0.0031457443,0.01675082,0.0050781253,0.0018638176,0.010435226,0.25419948,1.0,0.38310066,0.0142063,644.9924,648.7108,0.039236486,0.40357682,0.709,0.999,0.852,0.325,8.024,7.637,0.26,0.384,0.425,0.705,0.95,0.366,0.471,0.026,0.723,0.125,0.152,0.432,0.435,0.927,4.612,0.272
0.01,0.01,0.554207,0.01,-395.1734,147.19742,44.706085,-27.141253,-36.629463,-11.639803,-1.1759192,-16.43405,-30.15606,-20.884935,-2.034318,-0.6763006,-20.034405,0.0019661686,0.0015233418,0.0014073413,0.0032588134,0.016754195,0.004845099,0.0015859631,0.009981634,0.2531496,1.0,0.3844843,0.014753224,719.1935,758.2902,0.039242096,0.40359583,0.903,0.762,0.784,0.477,6.612,3.566,0.6,0.547,0.94,0.633,0.975,0.644,0.597,0.08,0.37,0.834,0.158,0.059,0.923,0.923,1.371,0.126
0.01,0.01,0.5542406,0.01,-397.5045,148.99947,45.41976,-26.94477,-36.482506,-11.565491,-1.3770678,-16.866993,-30.487703,-20.816084,-1.6002426,-0.20081216,-19.82398,0.0016680203,0.0013302993,0.0012731346,0.003108476,0.01672342,0.005085787,0.0018532446,0.0104195,0.25414065,1.0,0.38316184,0.014190935,671.82355,703.06116,0.039236486,0.40361384,0.525,0.108,0.89,0.562,4.166,2.973,0.561,0.991,0.58,0.742,0.697,0.462,0.788,0.336,0.665,0.263,0.115,0.3,0.743,0.319,0.027,0.231
0.01,0.01,0.55426425,0.01,-400.22095,151.19194,45.911613,-27.474272,-37.022663,-11.445048,-0.75962096,-16.417185,-30.549587,-21.111801,-1.7152691,-0.10696697,-19.79858,0.0016227767,0.0013023318,0.0012632573,0.003125437,0.016755667,0.005081084,0.0018736962,0.0104960995,0.25425553,1.0,0.3829979,0.01409576,644.38324,648.4231,0.039236486,0.40357453,0.196,0.754,0.627,0.46,9.255,9.545,0.087,0.644,0.149,0.205,0.489,0.543,0.404,0.401,0.562,0.779,0.23,0.359,0.073,0.903,0.076,0.452
0.01,0.01,0.55400866,0.01,-397.7674,149.1035,45.816544,-27.036058,-37.019043,-11.781819,-0.89543885,-16.201206,-30.35042,-21.238493,-1.9937085,-0.17089115,-19.609884,0.0016758248,0.001334843,0.0012803695,0.0031251467,0.016720334,0.005047342,0.0018260299,0.010391364,0.254054,1.0,0.38324106,0.014194992,670.4607,702.282,0.03922526,0.40375063,0.578,0.952,0.823,0.8,4.226,4.219,0.562,0.063,0.523,0.772,0.065,0.024,0.094,0.144,0.382,0.552,0.086,0.157,0.791,0.442,3.347,0.725
0.01,0.01,0.55425185,0.01,-400.61163,151.37575,45.475063,-27.114525,-36.375088,-11.528901,-1.5647833,-17.134811,-30.561869,-20.677761,-1.411308,-0.12455244,-19.823221,0.0016785987,0.0013461366,0.001292831,0.0031470624,0.016751798,0.005077908,0.0018644643,0.010436659,0.2542023,1.0,0.3830973,0.014206022,641.7834,639.18835,0.039236486,0.40357655,0.557,0.431,0.147,0.685,0.125,7.579,0.904,0.911,0.566,0.375,0.659,0.457,0.049,0.378,0.248,0.451,0.392,0.065,0.145,0.33,2.02,0.965
0.01,0.01,0.5541712,0.01,-395.1196,147.08293,44.63703,-27.16357,-36.637497,-11.662354,-1.2065006,-16.447659,-30.148954,-20.882452,-2.0622983,-0.72802156,-20.071745,0.0019848216,0.001535441,0.0014157105,0.0032676775,0.016749395,0.0048254193,0.0015668035,0.00994899,0.2530815,1.0,0.3845612,0.014785544,721.5756,760.2361,0.039230872,0.4035985,0.476,0.738,0.825,0.862,9.619,9.062,0.454,0.264,0.795,0.045,0.875,0.29,0.631,0.281,0.516,0.464,0.053,0.454,0.288,0.667,4.522,0.361
0.01,0.01,0.5542413,0.01,-397.5407,149.0256,45.44012,-26.911257,-36.44908,-11.5578,-1.3951745,-16.882547,-30.477266,-20.786373,-1.575763,-0.19263639,-19.821222,0.0016709222,0.001332649,0.0012750736,0.003110991,0.016725343,0.005085687,0.0018541961,0.010418256,0.25414154,1.0,0.38316032,0.014194713,671.34894,702.32935,0.039236486,0.40360966,0.132,0.606,0.113,0.664,7.254,1.176,0.312,0.181,0.304,0.637,0.741,0.091,0.634,0.015,0.633,0.763,0.072,0.322,0.121,0.812,3.827,0.845
0.01,0.01,0.5542639,0.01,-400.72922,151.60466,45.89304,-27.570107,-37.06543,-11.437966,-0.7294837,-16.421669,-30.578547,-21.138554,-1.7140831,-0.10985141,-19.817307,0.0016218068,0.0013016972,0.0012633385,0.0031266357,0.016756378,0.0050805383,0.0018752652,0.0104992,0.2542618,1.0,0.38298768,0.014091384,641.3378,639.3234,0.039242096,0.40357453,0.466,0.992,0.57,0.516,9.811,3.925,0.831,0.441,0.783,0.336,0.886,0.256,0.764,0.022,0.044,0.902,0.432,0.132,0.19,0.443,3.524,0.852
0.01,0.01,0.5540073,0.01,-397.99747,149.28444,45.88998,-27.038836,-37.031563,-11.763375,-0.8598305,-16.183832,-30.356867,-21.239616,-1.9703075,-0.14103824,-19.60156,0.0016663468,0.0013287164,0.001276673,0.0031228624,0.016721088,0.00505264,0.0018343229,0.010406853,0.2540875,1.0,0.3831964,0.014175079,667.2869,697.1642,0.03922526,0.40375128,0.96,0.549,0.667,0.326,5.259,4.31,0.35,0.083,0.271,0.422,0.295,0.875,0.73,0.094,0.28,0.679,0.139,0.179,0.756,0.495,4.187,0.927
0.01,0.01,0.5542673,0.01,-401.14517,151.87964,45.35864,-27.230858,-36.30219,-11.585441,-1.5292575,-17.16911,-30.573603,-20.689926,-1.4220394,-0.12114879,-19.83435,0.0016780491,0.0013460941,0.0012930946,0.003148007,0.016752483,0.0050774654,0.0018643772,0.010437755,0.25420535,1.0,0.38309497,0.014205473,638.39575,627.18915,0.039230872,0.40357593,0.959,0.216,0.821,0.436,4.034,1.482,0.062,0.501,0.615,0.345,0.234,0.123,0.337,0.343,0.394,0.1,0.204,0.447,0.871,0.657,4.515,0.204
0.01,0.01,0.55416864,0.01,-395.0695,147.00037,44.605675,-27.15014,-36.618233,-11.665764,-1.2229955,-16.447546,-30.124367,-20.859396,-2.0656912,-0.75274456,-20.085497,0.0019984238,0.0015447268,0.0014221737,0.003275074,0.016743768,0.004806455,0.0015484089,0.009918984,0.25301847,1.0,0.3846351,0.014813786,723.67303,762.03503,0.039230872,0.40360188,0.935,0.105,0.882,0.523,2.392,9.659,0.964,0.013,0.108,0.246,0.276,0.241,0.655,0.215,0.081,0.619,0.138,0.344,0.117,0.465,2.359,0.088
0.01,0.01,0.5542552,0.01,-397.6237,149.04385,45.44994,-26.893,-36.437424,-11.575871,-1.4387631,-16.921837,-30.48941,-20.774855,-1.5597112,-0.1834224,-19.815853,0.0016716392,0.0013338281,0.0012763283,0.003113276,0.016726669,0.0050845193,0.001853204,0.01041741,0.25414363,1.0,0.38316146,0.014198065,670.5647,701.30896,0.039230872,0.4036065,0.958,0.672,0.6,0.94,0.099,5.991,0.372,0.476,0.922,0.291,0.886,0.128,0.558,0.42,0.737,0.344,0.332,0.141,0.879,0.717,2.119,0.179
0.01,0.01,0.5542409,0.01,-401.2721,152.08789,45.901554,-27.680784,-37.02797,-11.454856,-0.6692258,-16.43144,-30.579622,-21.1536,-1.6984271,-0.08811232,-19.814056,0.0016200045,0.0013005743,0.0012628913,0.0031273304,0.016756907,0.005080143,0.0018759187,0.010502031,0.25426692,1.0,0.382982,0.014088584,638.3059,628.96814,0.039230872,0.40357533,0.645,0.337,0.164,0.739,9.451,9.714,0.816,0.299,0.774,0.784,0.096,0.669,0.302,0.052,0.349,0.205,0.13,0.439,0.389,0.591,0.011,0.37
0.01,0.01,0.5540083,0.01,-398.24368,149.45728,45.926815,-27.0757,-37.05621,-11.751091,-0.8483511,-16.204826,-30.39008,-21.244856,-1.9440899,-0.12020092,-19.613092,0.001656961,0.001322752,0.0012732699,0.003121005,0.016721657,0.0050565014,0.0018408907,0.010420596,0.25411758,1.0,0.38315746,0.014157149,664.16693,691.9026,0.03922526,0.4037519,0.888,0.89,0.364,0.394,3.835,7.837,0.576,0.245,0.128,0.792,0.301,0.807,0.069,0.435,0.58,0.623,0.345,0.217,0.758,0.353,1.542,0.509
0.01,0.01,0.55425996,0.01,-401.65277,152.40134,45.230705,-27.331324,-36.186867,-11.631963,-1.5063471,-17.157116,-30.594366,-20.683683,-1.4129429,-0.13764146,-19.813046,0.0016788193,0.0013467895,0.0012938033,0.0031489453,0.016753318,0.005077846,0.0018658114,0.010438773,0.25420696,1.0,0.38309172,0.014205469,635.0942,612.26013,0.039236486,0.40357512,0.18,0.326,0.212,0.265,8.787,8.586,0.274,0.055,0.049,0.519,0.031,0.323,0.781,0.078,0.714,0.908,0.394,0.291,0.664,0.679,4.74,0.39
0.01,0.01,0.55416113,0.01,-395.0328,146.90591,44.554657,-27.15991,-36.617317,-11.678683,-1.241653,-16.446028,-30.102026,-20.844467,-2.086353,-0.8010693,-20.119394,0.002014792,0.0015549802,0.0014293434,0.003282657,0.016738242,0.004788522,0.0015313914,0.009890231,0.25295895,1.0,0.3846992,0.014840329,725.6767,763.6643,0.039236486,0.40360484,0.876,0.141,0.291,0.372,1.622,7.637,0.387,0.182,0.569,0.542,0.872,0.016,0.216,0.295,0.338,0.725,0.48,0.362,0.194,0.42,3.268,0.0
0.01,0.01,0.55427057,0.01,-397.72375,149.09016,45.46234,-26.88157,-36.42261,-11.576896,-1.4614267,-16.947235,-30.494978,-20.760529,-1.5463271,-0.18606946,-19.825335,0.0016737165,0.0013358048,0.0012782763,0.0031163592,0.016728649,0.0050839824,0.0018544049,0.010417339,0.25414696,1.0,0.38315728,0.014200257,669.3815,699.383,0.039236486,0.40360257,0.754,0.564,0.608,0.361,7.379,7.569,0.181,0.953,0.825,0.206,0.001,0.05,0.235,0.027,0.198,0.473,0.055,0.33,0.99,0.703,3.43,0.311
0.01,0.01,0.55423987,0.01,-401.81955,152.59203,45.89081,-27.840435,-36.94833,-11.473475,-0.64703345,-16.403978,-30.617912,-21.128036,-1.6982105,-0.07890839,-19.818169,0.0016186206,0.0012997921,0.0012626526,0.0031277738,0.016757328,0.005079767,0.0018763309,0.010504022,0.254271,1.0,0.38297743,0.014086035,635.36926,616.9254,0.039236486,0.4035757,0.433,0.779,0.147,0.949,5.876,5.733,0.531,0.059,0.959,0.032,0.412,0.48,0.593,0.303,0.54,0.099,0.125,0.145,0.744,0.392,0.063,0.07
0.01,0.01,0.5542584,0.01,-398.49258,149.6498,45.956783,-27.119753,-37.07198,-11.722545,-0.8298535,-16.229847,-30.425346,-21.242207,-1.909618,-0.1032836,-19.634869,0.0016478995,0.0013172566,0.0012700827,0.003119609,0.016722202,0.0050595603,0.0018463983,0.010433034,0.25414452,1.0,0.3831235,0.01414093,661.10614,686.61584,0.039219648,0.40375185,0.696,0.663,0.75,0.13,9.934,9.447,0.12,0.226,0.187,0.834,0.747,0.097,0.861,0.301,0.844,0.36,0.041,0.496,0.738,0.616,0.989,0.422
0.01,0.01,0.5542403,0.01,-401.84912,152.5847,45.251694,-27.446877,-36.05146,-11.717362,-1.4595189,-17.166447,-30.600344,-20.667843,-1.4213694,-0.110758424,-19.824736,0.0016781479,0.0013465008,0.001293655,0.0031490682,0.016753266,0.005077317,0.0018647945,0.0104392655,0.25420824,1.0,0.3830931,0.014205946,632.7201,596.9843,0.039219648,0.40357503,0.279,0.534,0.53,0.962,9.466,1.647,0.911,0.99,0.395,0.545,0.8,0.96,0.091,0.103,0.582,0.428,0.409,0.409,0.138,0.661,4.466,0.68
0.01,0.01,0.55416226,0.01,-395.02173,146.81015,44.50985,-27.163626,-36.62031,-11.704999,-1.2753112,-16.459093,-30.091295,-20.837225,-2.1062496,-0.83717495,-20.139645,0.0020258378,0.0015619979,0.0014341908,0.0032885561,0.016732456,0.004772508,0.0015162487,0.009865192,0.2529066,1.0,0.38475758,0.014862679,727.3874,765.1369,0.039236486,0.40360874,0.336,0.51,0.939,0.955,8.725,9.699,0.859,0.121,0.083,0.341,0.017,0.228,0.097,0.3,0.233,0.233,0.473,0.456,0.998,0.348,1.634,0.974
0.01,0.01,0.5542533,0.01,-397.85162,149.16264,45.49361,-26.856144,-36.40045,-11.57781,-1.487681,-16.97439,-30.499619,-20.743246,-1.5236813,-0.16957484,-19.81591,0.0016744791,0.001336982,0.0012797711,0.0031194761,0.016730523,0.00508277,0.0018545374,0.010417819,0.2541518,1.0,0.38315362,0.014202142,667.83374,696.6945,0.039236486,0.40359974,0.58,0.227,0.968,0.37,0.277,1.035,0.702,0.627,0.79,0.831,0.102,0.351,0.682,0.044,0.028,0.425,0.107,0.329,0.947,0.446,1.736,0.72
0.01,0.01,0.55424076,0.01,-402.24106,152.94026,45.902905,-28.049704,-36.825066,-11.555659,-0.6281585,-16.420616,-30.624079,-21.157173,-1.683369,-0.08882689,-19.834217,0.0016188689,0.0013001089,0.0012630647,0.0031284296,0.016758049,0.005080125,0.0018775219,0.010505722,0.2542736,1.0,0.38297337,0.0140851885,632.6976,602.54034,0.039219648,0.40357608,0.605,0.217,0.273,0.619,8.331,0.762,0.584,0.711,0.135,0.963,0.232,0.84,0.428,0.225,0.318,0.67,0.165,0.018,0.586,0.649,4.445,0.321
0.01,0.01,0.5542736,0.01,-398.73947,149.87119,45.991425,-27.158333,-37.068924,-11.668419,-0.7902837,-16.239265,-30.446125,-21.226782,-1.8706896,-0.09146713,-19.663843,0.0016414591,0.0013132751,0.0012680555,0.0031189832,0.016722897,0.0050620767,0.0018521328,0.010443954,0.25416818,1.0,0.38309088,0.014126495,658.07697,680.7807,0.03922526,0.403751,0.47,0.146,0.257,0.339,6.082,5.406,0.441,0.026,0.869,0.162,0.026,0.665,0.264,0.327,0.623,0.739,0.496,0.303,0.516,0.522,2.328,0.848
0.01,0.01,0.55424,0.01,-401.65634,152.39769,45.220688,-27.342966,-36.1998,-11.647241,-1.509667,-17.15665,-30.59978,-20.684118,-1.4179319,-0.147473,-19.813826,0.0016791503,0.0013470567,0.0012940185,0.003149167,0.016753506,0.0050780796,0.0018660673,0.010439589,0.25420788,1.0,0.38309258,0.01420636,635.0872,612.2043,0.039242096,0.4035741,0.283,0.52,0.809,0.81,0.322,3.202,0.994,0.743,0.937,0.522,0.269,0.148,0.975,0.339,0.865,0.224,0.453,0.088,0.954,0.56,3.17,0.925
0.01,0.01,0.55417216,0.01,-394.99994,146.74265,44.48395,-27.151112,-36.597736,-11.697151,-1.275411,-16.44612,-30.062876,-20.815012,-2.1149561,-0.86840045,-20.161232,0.0020369543,0.0015690911,0.0014391642,0.003293634,0.016726771,0.0047579953,0.001502808,0.009842848,0.25286037,1.0,0.38480568,0.014881229,728.9242,766.5655,0.039230872,0.40361246,0.626,0.872,0.812,0.352,4.979,1.606,0.663,0.683,0.702,0.621,0.837,0.784,0.086,0.324,0.748,0.595,0.482,0.152,0.526,0.667,2.193,0.197
0.01,0.01,0.5542399,0.01,-398.02017,149.23923,45.5026,-26.865355,-36.40898,-11.597838,-1.5248489,-17.011412,-30.515364,-20.736809,-1.5154592,-0.17372707,-19.825083,0.0016748973,0.001338145,0.0012813533,0.0031228075,0.016732464,0.0050814683,0.0018549154,0.010418721,0.25415748,1.0,0.38314828,0.014202931,665.96204,693.6157,0.039230872,0.40359667,0.664,0.266,0.579,0.993,2.159,0.487,0.544,0.517,0.923,0.012,0.43,0.205,0.935,0.423,0.603,0.059,0.169,0.343,0.293,0.959,3.315,0.576
0.01,0.01,0.5542509,0.01,-402.32108,153.02184,45.95541,-28.107887,-36.752213,-11.557888,-0.6223467,-16.39449,-30.63726,-21.12957,-1.6815058,-0.06877151,-19.825668,0.0016177347,0.0012996147,0.0012627451,0.0031283014,0.01675807,0.0050797923,0.0018767414,0.010506253,0.25427473,1.0,0.38297516,0.014085414,631.5491,594.0459,0.03922526,0.40357682,0.777,0.219,0.217,0.456,6.825,8.641,0.888,0.584,0.289,0.99,0.604,0.367,0.464,0.179,0.176,0.756,0.282,0.193,0.912,0.547,1.051,0.448
0.01,0.01,0.5542462,0.01,-399.03128,150.08171,45.995174,-27.229752,-37.09927,-11.65469,-0.7942905,-16.284885,-30.490494,-21.228823,-1.8479944,-0.089752376,-19.691687,0.0016338737,0.0013086937,0.0012655174,0.0031180773,0.016723042,0.0050633317,0.0018552649,0.010453159,0.2541888,1.0,0.38306645,0.01411418,655.0416,674.4442,0.03922526,0.40375006,0.998,0.557,0.745,0.706,9.361,6.748,0.319,0.859,0.97,0.908,0.5,0.465,0.52,0.373,0.036,0.318,0.292,0.269,0.308,0.627,0.183,0.783
0.01,0.01,0.5542402,0.01,-401.07614,151.82777,45.386524,-27.206545,-36.306564,-11.565643,-1.5283493,-17.157206,-30.562899,-20.685709,-1.4086484,-0.11552722,-19.821362,0.0016790812,0.0013467338,0.0012935327,0.0031484023,0.016753156,0.005078427,0.0018654717,0.010439672,0.25420687,1.0,0.38309625,0.014207549,638.7833,628.54456,0.039242096,0.4035741,0.493,0.361,0.801,0.732,8.585,5.965,0.01,0.542,0.976,0.989,0.672,0.264,0.718,0.291,0.488,0.74,0.348,0.144,0.406,0.346,0.029,0.723
0.01,0.01,0.55417264,0.01,-395.01315,146.64699,44.430683,-27.171078,-36.61728,-11.732936,-1.3144368,-16.466772,-30.063574,-20.82016,-2.1428266,-0.9101676,-20.18716,0.0020458014,0.00157478,0.0014430591,0.0032977038,0.01672134,0.0047459,0.0014917456,0.009824029,0.25282142,1.0,0.38484478,0.014896674,730.2054,767.4873,0.039236486,0.4036165,0.547,0.869,0.143,0.9,2.49,6.38,0.346,0.959,0.891,0.587,0.662,0.953,0.288,0.454,0.475,0.523,0.071,0.467,0.65,0.692,4.435,0.98
0.01,0.01,0.5542408,0.01,-398.19702,149.37993,45.547947,-26.847048,-36.38714,-11.585773,-1.5312427,-17.019087,-30.50423,-20.70881,-1.4882867,-0.15926574,-19.81936,0.0016759695,0.0013397387,0.0012833729,0.0031265065,0.016734626,0.005080311,0.0018564314,0.010420141,0.25416368,1.0,0.3831407,0.0142034795,663.6999,689.72577,0.039236486,0.40359402,0.849,0.238,0.759,0.353,2.476,9.972,0.386,0.927,0.393,0.187,0.723,0.809,0.678,0.311,0.076,0.525,0.025,0.448,0.806,0.924,0.454,0.686
0.01,0.01,0.5542645,0.01,-402.11993,152.83998,45.870518,-27.963001,-36.892033,-11.516976,-0.63943565,-16.421518,-30.619398,-21.165216,-1.6747626,-0.107715726,-19.81793,0.001619455,0.001300554,0.001263372,0.0031287197,0.01675876,0.0050806003,0.0018778795,0.010506474,0.25427407,1.0,0.38297504,0.014086571,633.733,608.81555,0.039230872,0.40357703,0.563,0.336,0.853,0.34,1.349,5.653,0.388,0.234,0.545,0.175,0.831,0.649,0.001,0.24,0.509,0.437,0.452,0.075,0.167,0.878,3.424,0.654
0.01,0.01,0.5542402,0.01,-399.3156,150.35048,46.027603,-27.270638,-37.087845,-11.595201,-0.7555733,-16.291718,-30.49974,-21.201233,-1.8045446,-0.07747013,-19.71429,0.0016294188,0.0013057694,0.0012641165,0.003118129,0.016723745,0.0050649694,0.0018598164,0.01046154,0.2542065,1.0,0.38304138,0.014103085,652.08,668.08307,0.03922526,0.40374812,0.402,0.919,0.341,0.126,5.159,8.193,0.18,0.606,0.86,0.472,0.801,0.65,0.016,0.387,0.183,0.918,0.313,0.191,0.631,0.887,1.114,0.952
0.01,0.01,0.554254,0.01,-400.48734,151.2349,45.48262,-27.121864,-36.405064,-11.538609,-1.5733546,-17.131336,-30.58049,-20.68954,-1.4256942,-0.13547207,-19.830524,0.0016795296,0.0013467721,0.0012932144,0.0031472924,0.016752675,0.0050791125,0.0018652536,0.010439088,0.25420478,1.0,0.3830999,0.014208531,642.6723,641.94476,0.039242096,0.40357348,0.114,0.917,0.82,0.435,1.314,1.43,0.516,0.744,0.416,0.379,0.657,0.567,0.738,0.042,0.888,0.5,0.378,0.203,0.181,0.905,3.756,0.154
0.01,0.01,0.5541393,0.01,-395.00882,146.60191,44.418896,-27.15808,-36.606735,-11.739842,-1.3248231,-16.461885,-30.041441,-20.802156,-2.145453,-0.9266274,-20.192314,0.0020502387,0.0015780629,0.0014453263,0.0033003665,0.016716082,0.004736151,0.0014829785,0.009809479,0.25279173,1.0,0.38487452,0.0149063775,731.1417,768.05176,0.039230872,0.40362084,0.864,0.508,0.731,0.292,7.394,4.377,0.336,0.887,0.997,0.128,0.459,0.361,0.981,0.379,0.218,0.178,0.382,0.113,0.619,0.769,3.148,0.73
0.01,0.01,0.5542414,0.01,-398.4366,149.50798,45.56235,-26.865276,-36.400616,-11.606205,-1.5685847,-17.059639,-30.526075,-20.70809,-1.4807055,-0.15745427,-19.820766,0.0016753242,0.0013402464,0.0012845721,0.0031296054,0.016736234,0.005078469,0.0018559846,0.010421546,0.25417066,1.0,0.38313553,0.014203608,661.1494,685.0792,0.039236486,0.4035916,0.989,0.148,0.384,0.5,4.512,0.297,0.244,0.493,0.712,0.216,0.811,0.182,0.88,0.092,0.366,0.795,0.272,0.283,0.458,0.896,4.276,0.944
0.01,0.01,0.5542624,0.01,-401.62726,152.39069,45.91867,-27.78249,-36.98531,-11.477195,-0.64306945,-16.419798,-30.605309,-21.147682,-1.7022724,-0.068920456,-19.814028,0.0016200169,0.0013007602,0.001263293,0.0031284804,0.016759014,0.005080983,0.0018770603,0.010505815,0.25427163,1.0,0.38298178,0.014089753,636.4677,621.8309,0.039236486,0.40357783,0.884,0.738,0.374,0.322,9.605,4.529,0.113,0.086,0.335,0.304,0.265,0.566,0.295,0.361,0.045,0.217,0.331,0.291,0.652,0.475,4.307,0.724
0.01,0.01,0.5542403,0.01,-399.65298,150.62122,46.02737,-27.344164,-37.1078,-11.57293,-0.7564743,-16.331207,-30.532259,-21.192337,-1.7779076,-0.07388471,-19.73451,0.0016241561,0.0013023912,0.0012623295,0.0031179285,0.016723942,0.005065443,0.0018622101,0.010468381,0.2542214,1.0,0.38302326,0.01409404,649.123,661.2034,0.039219648,0.40374607,0.801,0.241,0.163,0.192,6.837,2.744,0.118,0.497,0.244,0.596,0.882,0.261,0.635,0.499,0.696,0.328,0.111,0.447,0.184,0.944,3.783,0.368
0.01,0.01,0.5542676,0.01,-399.9412,150.74522,45.578697,-27.045609,-36.402878,-11.537146,-1.5617356,-17.112223,-30.562807,-20.684662,-1.4289652,-0.13060069,-19.826996,0.001680374,0.0013469453,0.0012928682,0.0031458351,0.016752148,0.0050802208,0.0018654933,0.01043843,0.2542009,1.0,0.3831048,0.014210049,646.5588,653.165,0.039236486,0.40357336,0.314,0.801,0.749,0.833,9.964,0.7,0.702,0.431,0.001,0.829,0.887,0.907,0.301,0.027,0.752,0.605,0.353,0.332,0.055,0.466,3.798,0.0
0.01,0.01,0.5541328,0.01,-395.01328,146.55013,44.391075,-27.168037,-36.61735,-11.758288,-1.3425719,-16.4639,-30.030138,-20.796131,-2.16082,-0.95630914,-20.21176,0.0020559744,0.0015816246,0.0014478322,0.0033023227,0.01671147,0.004728881,0.001476745,0.009798307,0.2527691,1.0,0.38489226,0.014913545,731.9335,768.725,0.03922526,0.40362492,0.182,0.832,0.745,0.363,6.797,1.084,0.488,0.689,0.41,0.319,0.549,0.485,0.282,0.345,0.653,0.701,0.412,0.127,0.348,0.909,2.396,0.376
0.01,0.01,0.55425715,0.01,-398.69543,149.70367,45.589165,-26.88107,-36.39363,-11.589346,-1.5691316,-17.073805,-30.52993,-20.693344,-1.4648049,-0.15352343,-19.826303,0.0016762833,0.0013415677,0.0012863985,0.0031331626,0.01673835,0.005077764,0.0018581946,0.010423571,0.25417733,1.0,0.38312653,0.014203155,658.23346,679.6685,0.039236486,0.40358913,0.412,0.444,0.485,0.311,7.68,5.847,0.704,0.892,0.681,0.812,0.198,0.89,0.475,0.376,0.268,0.55,0.209,0.16,0.091,0.303,4.941,0.434
0.01,0.01,0.5542403,0.01,-401.10483,151.91139,45.93388,-27.636503,-37.0819,-11.453955,-0.6744498,-16.407259,-30.585535,-21.165747,-1.7079419,-0.086039186,-19.810154,0.0016224125,0.0013021533,0.0012640337,0.0031284203,0.016759442,0.0050815875,0.0018767529,0.010503972,0.25426754,1.0,0.38298836,0.014093523,639.36127,632.822,0.039230872,0.40357792,0.874,0.673,0.32,0.18,7.822,2.342,0.687,0.719,0.375,0.806,0.197,0.373,0.844,0.227,0.609,0.485,0.496,0.103,0.679,0.587,3.964,0.987
0.01,0.01,0.5542448,0.01,-400.02203,150.94127,46.02845,-27.40992,-37.109848,-11.532024,-0.73866534,-16.352179,-30.551973,-21.179543,-1.7517169,-0.07040835,-19.755554,0.0016202572,0.0013001349,0.0012612868,0.0031182074,0.016724251,0.005065878,0.0018646226,0.010474157,0.25423422,1.0,0.38300678,0.014086135,646.1712,653.7146,0.03922526,0.4037433,0.608,0.976,0.492,0.226,3.135,4.465,0.334,0.657,0.265,0.463,0.412,0.185,0.629,0.194,0.221,0.387,0.361,0.123,0.807,0.476,2.097,0.35
